type,_id,city,first_name,last_name,middle_name,loc[0],loc[1],customer_key,gender,age,county,state,street_address,zip_code
 customers,59f307eb1f0d6766995d2ed0,WINDSOR,Romeo,Cobb,Carl,-69.751913,44.414056,customer_key_8777,male,40,KENNEBEC,ME,5673 CARMEN AVE,4363
 customers,59f307eb1f0d6766995d2ed1,DES MOINES,Zack,Ewing,Nathan,-93.572173,41.672687,customer_key_8778,male,25,POLK,IA,5404 87TH ST,50368
 customers,59f307eb1f0d6766995d2ed2,EASLEY,Allyn,Foster,Alice,-82.593723,34.790129,customer_key_8779,female,36,PICKENS,SC,5639 BEACON ST,29642
 customers,59f307eb1f0d6766995d2ed3,JACOBS,Kathi,Wiley,Laura,-83.242129,38.225087,customer_key_8780,female,24,CARTER,KY,6677 CHINA PL,41150
 customers,59f307eb1f0d6766995d2ed4,HAZLEHURST,Stacy,Ritter,Billy,-90.429426,31.868475,customer_key_8781,male,49,COPIAH,MS,9718 MCCLELLAN AVE,39083
 customers,59f307eb1f0d6766995d2ed5,NORTH BUENA VISTA,Charlie,Farrell,William,-90.986518,42.667786,customer_key_8782,male,59,CLAYTON,IA,5075 MONROE PKWY,52066
 customers,59f307eb1f0d6766995d2ed6,WEISSERT,Nancy,Spencer,Sandra,-99.728097,41.393902,customer_key_8783,female,33,CUSTER,NE,1812 CANALPORT AVE,68880
 customers,59f307eb1f0d6766995d2ed7,CAMDEN,Jorge,Hood,John,-94.10539,39.260591,customer_key_8784,male,59,RAY,MO,5872 ELAINE PL,64017
 customers,59f307eb1f0d6766995d2ed8,CLEVELAND,Luz,Stout,Martha,-81.672797,41.685744,customer_key_8785,female,22,CUYAHOGA,OH,1164 ARMOUR ST,44184
 customers,59f307eb1f0d6766995d2ed9,OMAHA,Daron,Hester,Michael,-96.171104,41.291736,customer_key_8786,male,45,DOUGLAS,NE,2085 SAYRE AVE,68179
 customers,59f307eb1f0d6766995d2eda,ROCKPORT,Joel,Barry,Douglas,-69.03416,44.132144,customer_key_8787,male,87,KNOX,ME,8640 LSD RANDOLPH ST XR,4856
 customers,59f307eb1f0d6766995d2edb,SANTA BARBARA,Agustin,Thornton,Joseph,-119.848555,34.262834,customer_key_8788,male,42,SANTA BARBARA,CA,1329 23RD PL,93130
 customers,59f307eb1f0d6766995d2edc,BLOOMINGTON,Rogelio,Atkinson,Daniel,-74.043557,41.875232,customer_key_8789,male,75,ULSTER,NY,4831 EISENHOWER LARAMIE AV ER,12411
 customers,59f307eb1f0d6766995d2edd,WILSONS MILLS,Nicole,Singh,Cheryl,-78.360723,35.590731,customer_key_8790,female,72,JOHNSTON,NC,81 NAGLE AVE,27593
 customers,59f307eb1f0d6766995d2ede,DAYTON,Coleen,Klein,Kathleen,-84.052053,39.798503,customer_key_8791,female,25,GREENE,OH,3610 LOUISE AVE,45433
 customers,59f307eb1f0d6766995d2edf,WAYAN,Melva,Hayes,Suzanne,-111.267458,42.892211,customer_key_8792,female,28,CARIBOU,ID,1253 101ST PL,83285
 customers,59f307eb1f0d6766995d2ee0,YORK,Clare,Reid,Judith,-81.208605,34.991814,customer_key_8793,female,20,YORK,SC,3910 LUNA AVE,29745
 customers,59f307eb1f0d6766995d2ee1,SELLS,Ruben,Cruz,Arthur,-110.702027,31.974033,customer_key_8794,male,73,PIMA,AZ,5217 NORDICA AVE,85634
 customers,59f307eb1f0d6766995d2ee2,PORT REPUBLIC,Euna,Mayo,Ruth,-74.694414,39.521785,customer_key_8795,female,55,ATLANTIC,NJ,9887 AUSTIN AV JFK XR,8241
 customers,59f307eb1f0d6766995d2ee3,FRIESLAND,Roseline,Levine,Theresa,-89.05931,43.590116,customer_key_8796,female,43,COLUMBIA,WI,107 48TH ST,53935
 customers,59f307eb1f0d6766995d2ee4,NORTH RICHLAND HILLS,Perry,Neal,Peter,-97.217416,32.868023,customer_key_8797,male,42,TARRANT,TX,7653 WABANSIA AVE,76180
 customers,59f307eb1f0d6766995d2ee5,ABITA SPRINGS,Herbert,Kaiser,Peter,-89.955328,30.477483,customer_key_8798,male,36,SAINT TAMMANY,LA,8860 KEOTA AVE,70420
 customers,59f307eb1f0d6766995d2ee6,DUKEDOM,Millie,Schneider,Dianne,-88.677715,36.347497,customer_key_8799,female,58,WEAKLEY,TN,5704 49TH ST,38226
 customers,59f307eb1f0d6766995d2ee7,BOISE,Denny,Rojas,Robert,-116.243984,43.459855,customer_key_8800,male,23,ADA,ID,9950 74TH ST,83722
 customers,59f307eb1f0d6766995d2ee8,BLACKSTOCK,Shona,Pratt,Cheryl,-81.083171,34.596281,customer_key_8801,female,35,CHESTER,SC,873 KENNEDY KEELER AV XR,29014
 customers,59f307eb1f0d6766995d2ee9,VICTORIA,Murray,Barrett,William,-89.64082,34.870804,customer_key_8802,male,36,MARSHALL,MS,2018 STEVENSON DAN RYAN XR,38679
 customers,59f307eb1f0d6766995d2eea,SUGARTOWN,Leon,Leach,Robert,-93.010616,30.803752,customer_key_8803,male,87,BEAUREGARD,LA,3249 RETA AVE,70662
 customers,59f307eb1f0d6766995d2eeb,LA LUZ,Milton,Collins,William,-105.923293,32.985382,customer_key_8804,male,40,OTERO,NM,7735 AVENUE J,88337
 customers,59f307eb1f0d6766995d2eec,NEWPORT,Quinton,Velez,Benjamin,-87.406937,39.87356,customer_key_8805,male,27,VERMILLION,IN,350 110TH PL,47966
 customers,59f307eb1f0d6766995d2eed,RANDOLPH,Jessika,Leonard,Beverly,-111.184512,41.690895,customer_key_8806,female,20,RICH,UT,6676 WARREN BLVD,84064
 customers,59f307eb1f0d6766995d2eee,CARSON CITY,Carlo,Archer,Scott,-119.75875,39.135503,customer_key_8807,male,23,CARSON CITY,NV,3122 RANDOLPH SUB ST,89702
 customers,59f307eb1f0d6766995d2eef,ANCHORAGE,Ronnie,Sandoval,Scott,-149.440311,61.108864,customer_key_8808,male,27,ANCHORAGE,AK,7213 KINZIE ST,99509
 customers,59f307eb1f0d6766995d2ef0,OTTAWA LAKE,Charlott,Preston,Linda,-83.704835,41.772724,customer_key_8809,female,20,MONROE,MI,5776 I190 EXPY,49267
 customers,59f307eb1f0d6766995d2ef1,STERLING,Filiberto,Crosby,Carl,-103.211191,40.715081,customer_key_8810,male,25,LOGAN,CO,3636 DOVER ST,80751
 customers,59f307eb1f0d6766995d2ef2,PERKINS,Ingrid,Hester,Patricia,-89.549853,37.056383,customer_key_8811,female,45,SCOTT,MO,8778 EDENS CALDWELL ER,63774
 customers,59f307eb1f0d6766995d2ef3,LINCOLNWOOD,Tyree,Mcfarland,Kevin,-87.736135,42.00798,customer_key_8812,male,57,COOK,IL,6193 RAILROAD AVE,60712
 customers,59f307eb1f0d6766995d2ef4,MILWAUKEE,Estella,Beard,Mary,-87.987933,42.950565,customer_key_8813,female,23,MILWAUKEE,WI,9541 KIRKWOOD AVE,53221
 customers,59f307eb1f0d6766995d2ef5,REHOBOTH BEACH,Dale,Russo,Nathan,-75.319975,38.629763,customer_key_8814,male,47,SUSSEX,DE,5652 SPAULDING AVE,19971
 customers,59f307eb1f0d6766995d2ef6,MECKLING,Vince,Keith,Philip,-97.091959,42.840984,customer_key_8815,male,40,CLAY,SD,801 FINANCIAL PL,57044
 customers,59f307eb1f0d6766995d2ef7,EAST ARLINGTON,Katherina,Cowan,Beth,-73.165898,43.069409,customer_key_8816,female,21,BENNINGTON,VT,2308 KENNEDY MONTROSE AV ER,5252
 customers,59f307eb1f0d6766995d2ef8,RIVERSIDE,Darin,Gillespie,Samuel,-86.38557,42.178035,customer_key_8817,male,29,BERRIEN,MI,7289 FULTON MARKET,49084
 customers,59f307eb1f0d6766995d2ef9,MONROE,Devon,Santos,James,-121.88433,47.863149,customer_key_8818,male,44,SNOHOMISH,WA,6184 79TH PL,98272
 customers,59f307eb1f0d6766995d2efa,MOODY,Kenton,Decker,William,-70.597752,43.276341,customer_key_8819,male,48,YORK,ME,5413 WACKER DR,4054
 customers,59f307eb1f0d6766995d2efb,WEST CHESTERFIELD,Nicky,Morgan,Scott,-72.870857,42.390303,customer_key_8820,male,37,HAMPSHIRE,MA,3153 NAPOLEON AVE,1084
 customers,59f307eb1f0d6766995d2efc,CHANDLER,Jazmin,Macias,Judith,-111.932892,33.303777,customer_key_8821,female,23,MARICOPA,AZ,2606 HOMAN AVE,85226
 customers,59f307eb1f0d6766995d2efd,WINTHROP,Jarod,Perry,Andrew,-70.981679,42.378447,customer_key_8822,male,25,SUFFOLK,MA,538 BURNSIDE AVE,2152
 customers,59f307eb1f0d6766995d2efe,NEWARK,Marc,Bender,Matthew,-75.597047,39.564499,customer_key_8823,male,36,NEW CASTLE,DE,6864 CLYDE AVE,19715
 customers,59f307eb1f0d6766995d2eff,ADAMANT,Alden,Blackburn,Douglas,-72.502235,44.174872,customer_key_8824,male,32,WASHINGTON,VT,194 PLEASANT AVE,5640
 customers,59f307eb1f0d6766995d2f00,ROBERTS,Dawne,Booth,Amy,-109.207199,45.354073,customer_key_8825,female,24,CARBON,MT,2870 BISHOP FORD STONY ISLAND AV ER,59070
 customers,59f307eb1f0d6766995d2f01,NORTH AUGUSTA,Noe,Buckley,Thomas,-81.739059,33.466705,customer_key_8826,male,38,AIKEN,SC,3784 53RD ST,29841
 customers,59f307eb1f0d6766995d2f02,FORT WORTH,Donn,Rose,Philip,-97.297494,32.794671,customer_key_8827,male,36,TARRANT,TX,7808 OLEANDER AVE,76111
 customers,59f307eb1f0d6766995d2f03,SNYDERSBURG,Lamar,Duncan,Christopher,-79.453751,41.202325,customer_key_8828,male,47,CLARION,PA,1295 SOLIDARITY DR,16257
 customers,59f307eb1f0d6766995d2f04,BRISTOL,Rocco,Chavez,Jeffrey,-82.176238,36.613815,customer_key_8829,male,32,BRISTOL,VA,361 JACKSON BLVD,24201
 customers,59f307eb1f0d6766995d2f05,ALMA,Josh,Strickland,David,-94.193334,35.479157,customer_key_8830,male,24,CRAWFORD,AR,4456 CTA 69TH ST LN,72921
 customers,59f307eb1f0d6766995d2f06,GRAND FORKS AFB,Eustolia,Davis,Betty,-97.367534,47.967909,customer_key_8831,female,50,GRAND FORKS,ND,1762 EISENHOWER EXPY,58204
 customers,59f307eb1f0d6766995d2f07,PROVIDENCE,Cleora,Mcmillan,Cheryl,-71.422547,41.803799,customer_key_8832,female,47,PROVIDENCE,RI,7686 KENOSHA AVE,2905
 customers,59f307eb1f0d6766995d2f08,CHICOTA,Dario,Rice,Richard,-95.582906,33.65973,customer_key_8833,male,32,LAMAR,TX,2950 DEARBORN ST,75425
 customers,59f307eb1f0d6766995d2f09,CAMP,Lonnie,Salinas,Scott,-91.804608,36.374704,customer_key_8834,male,25,FULTON,AR,5857 LSD OAKWOOD BL ER,72520
 customers,59f307eb1f0d6766995d2f0a,LA JOYA,Tommy,Hardy,Richard,-106.814971,34.381271,customer_key_8835,male,28,SOCORRO,NM,6772 LOUIE PKWY,87028
 customers,59f307eb1f0d6766995d2f0b,LAS CRUCES,Grover,Carney,George,-106.820075,32.41815,customer_key_8836,male,48,DONA ANA,NM,1337 WATERLOO CT,88004
 customers,59f307eb1f0d6766995d2f0c,CROWN KING,Song,Lowery,Laura,-112.39773,34.706724,customer_key_8837,female,24,YAVAPAI,AZ,2933 S BRANCH CHICAGO RIVER,86343
 customers,59f307eb1f0d6766995d2f0d,EAST DIXFIELD,Archie,Copeland,Scott,-70.326337,44.579135,customer_key_8838,male,47,FRANKLIN,ME,4380 EISENHOWER HOMAN AV ER,4227
 customers,59f307eb1f0d6766995d2f0e,HOLLYWOOD,Theressa,Tucker,Ruby,-80.25357,26.153819,customer_key_8839,female,51,BROWARD,FL,7481 87TH ST,33026
 customers,59f307eb1f0d6766995d2f0f,FRIONA,Kalyn,Foley,Elizabeth,-102.784361,34.627408,customer_key_8840,female,47,PARMER,TX,2283 LOGAN BLVD,79035
 customers,59f307eb1f0d6766995d2f10,FORT COLLINS,Manuel,Acevedo,Morgan,-105.324268,40.587553,customer_key_8841,male,56,LARIMER,CO,3287 80TH PL,80526
 customers,59f307eb1f0d6766995d2f11,NEW WINDSOR,Louella,Parrish,Patricia,-77.093303,39.521886,customer_key_8842,female,26,CARROLL,MD,7805 WALL ST,21776
 customers,59f307eb1f0d6766995d2f12,NORCROSS,Wilber,Wolf,George,-84.138468,33.910725,customer_key_8843,male,38,GWINNETT,GA,1784 OLD TOWN CT,30092
 customers,59f307eb1f0d6766995d2f13,MUSCLE SHOALS,Basil,Mendoza,Jeffrey,-87.70004,34.758537,customer_key_8844,male,38,COLBERT,AL,7726 MYRICK ST,35661
 customers,59f307eb1f0d6766995d2f14,CROWLEY,Connie,Randall,Andrew,-103.804241,38.229447,customer_key_8845,male,41,CROWLEY,CO,6261 129TH PL,81033
 customers,59f307eb1f0d6766995d2f15,PERRY HALL,Gerardo,Gallegos,George,-76.450084,39.404757,customer_key_8846,male,66,BALTIMORE,MD,9869 40TH PL,21128
 customers,59f307eb1f0d6766995d2f16,DENVER,Merle,Bowen,Allan,-81.0553,35.486134,customer_key_8847,male,39,LINCOLN,NC,4685 REDWOOD AVE,28037
 customers,59f307eb1f0d6766995d2f17,OGDEN,Aracely,Bass,Rebecca,-111.956721,41.255285,customer_key_8848,female,28,WEBER,UT,877 BEACH AVE,84402
 customers,59f307eb1f0d6766995d2f18,BARRINGTON,Broderick,Allison,Carl,-71.097423,43.29779,customer_key_8849,male,65,STRAFFORD,NH,3452 GULLIKSON RD,3825
 customers,59f307eb1f0d6766995d2f19,LAS VEGAS,Will,Wade,George,-115.040429,36.147978,customer_key_8850,male,43,CLARK,NV,9970 I55 PULASKI RD XR,89142
 customers,59f307eb1f0d6766995d2f1a,GROTON,Deidre,Lane,Judith,-98.245639,45.589027,customer_key_8851,female,59,BROWN,SD,1061 SACRAMENTO AVE,57445
 customers,59f307eb1f0d6766995d2f1b,ROCKVILLE,Arturo,Walsh,Peter,-77.0996,39.107357,customer_key_8852,male,23,MONTGOMERY,MD,3810 LOWERLEVELT1 ST,20853
 customers,59f307eb1f0d6766995d2f1c,ARNOLD,Sharan,Huffman,Georgia,-76.623203,39.031461,customer_key_8853,female,43,ANNE ARUNDEL,MD,8971 EDWARD CT,21012
 customers,59f307eb1f0d6766995d2f1d,MORRISTOWN,Kathlene,Rosario,Bonnie,-74.506256,40.77165,customer_key_8854,female,49,MORRIS,NJ,7575 HARBOR AVE,7960
 customers,59f307eb1f0d6766995d2f1e,DOLOMITE,Racheal,Lin,Georgia,-86.960864,33.460807,customer_key_8855,female,26,JEFFERSON,AL,9024 STEVENSON FRANKLIN ST XR,35061
 customers,59f307eb1f0d6766995d2f1f,TWISP,Arlen,Hanson,Robert,-119.811252,48.446836,customer_key_8856,male,41,OKANOGAN,WA,5433 DAWSON AVE,98856
 customers,59f307eb1f0d6766995d2f20,DEPAUW,Cris,Foley,Carolyn,-86.212957,38.338462,customer_key_8857,female,51,HARRISON,IN,4435 129TH PL,47115
 customers,59f307eb1f0d6766995d2f21,BLOOMINGTON,Otelia,Chandler,Bonnie,-86.501543,39.173234,customer_key_8858,female,40,MONROE,IN,1063 ANTHON AVE,47402
 customers,59f307eb1f0d6766995d2f22,SAINT LOUIS,Nelson,Peck,Joseph,-90.243462,38.6531,customer_key_8859,male,29,SAINT LOUIS CITY,MO,2144 BROMPTON AVE,63177
 customers,59f307eb1f0d6766995d2f23,MARTIN,Sharri,Palmer,Georgia,-88.782561,36.324103,customer_key_8860,female,40,WEAKLEY,TN,2021 KENNEDY WASHINGTON BL ER,38237
 customers,59f307eb1f0d6766995d2f24,FELTON,Keeley,Sanders,Elizabeth,-75.609891,39.033438,customer_key_8861,female,36,KENT,DE,209 CHICAGO SKYWAY INDIANAPOLIS AV ER,19943
 customers,59f307eb1f0d6766995d2f25,BRITT,Miquel,Skinner,Lee,-92.651923,47.645047,customer_key_8862,male,23,SAINT LOUIS,MN,5613 53RD ST,55710
 customers,59f307eb1f0d6766995d2f26,HARPER,Berna,Wise,Patricia,-98.038455,37.291318,customer_key_8863,female,37,HARPER,KS,7055 104TH ST,67058
 customers,59f307eb1f0d6766995d2f27,GAINESVILLE,Lane,Dodson,Vanessa,-82.353862,29.681312,customer_key_8864,female,27,ALACHUA,FL,5263 STEVENSON OB DAN RYAN ER,32614
 customers,59f307eb1f0d6766995d2f28,HAPPY JACK,Zackary,Maynard,Timothy,-112.052427,35.630842,customer_key_8865,male,30,COCONINO,AZ,5167 STEVENSON OB DAN RYAN ER,86024
 customers,59f307eb1f0d6766995d2f29,AKRON,Junko,Mcgee,Maryann,-103.202379,40.073328,customer_key_8866,female,39,WASHINGTON,CO,7919 76TH ST,80720
 customers,59f307eb1f0d6766995d2f2a,HAYNES,Chauncey,Walters,Carl,-90.750779,34.894534,customer_key_8867,male,33,LEE,AR,9701 112TH PL,72341
 customers,59f307eb1f0d6766995d2f2b,GARDEN CITY,Jayna,Hicks,Rosemary,-116.282554,43.6428,customer_key_8868,female,23,ADA,ID,1072 PITTSBURGH AVE,83714
 customers,59f307eb1f0d6766995d2f2c,INDIANAPOLIS,Eldon,Cooke,Christopher,-86.083634,39.832577,customer_key_8869,male,21,MARION,IN,7307 KOLMAR AVE,46226
 customers,59f307eb1f0d6766995d2f2d,SMITHVILLE,Mika,Rivas,Maria,-97.222121,30.003401,customer_key_8870,female,39,BASTROP,TX,5847 MARY ST,78957
 customers,59f307eb1f0d6766995d2f2e,DEL RIO,Edmond,Williams,Thomas,-100.893202,29.410195,customer_key_8871,male,27,VAL VERDE,TX,7526 EISENHOWER IB KENNEDY OB ER,78840
 customers,59f307eb1f0d6766995d2f2f,TOWNSHEND,Kermit,Orozco,Thomas,-72.672991,43.070341,customer_key_8872,male,27,WINDHAM,VT,1485 EISENHOWER IB DAN RYAN OB ER,5353
 customers,59f307eb1f0d6766995d2f30,DENVER,Deandre,Choi,Donald,-104.813919,39.804398,customer_key_8873,male,44,DENVER,CO,2774 DES PLAINES RIVER,80239
 customers,59f307eb1f0d6766995d2f31,ELMORE,Alisia,Vaughan,Elizabeth,-93.96984,43.575712,customer_key_8874,female,35,FARIBAULT,MN,4465 MELROSE ST,56027
 customers,59f307eb1f0d6766995d2f32,MC LEAN,Candance,Valentine,Ruby,-77.18672,38.935202,customer_key_8875,female,48,FAIRFAX,VA,3965 CALIFORNIA AVE,22101
 customers,59f307eb1f0d6766995d2f33,GREAT FALLS,Lyla,Duran,Alice,-111.239305,47.619998,customer_key_8876,female,51,CASCADE,MT,6271 SOUTHSPINE RD,59406
 customers,59f307eb1f0d6766995d2f34,WOOLRICH,Marcene,Baldwin,Martha,-77.372827,41.187424,customer_key_8877,female,52,CLINTON,PA,6975 BAKER AVE,17779
 customers,59f307eb1f0d6766995d2f35,BRYANT,Therese,Cooper,Rose,-97.466776,44.590094,customer_key_8878,female,23,HAMLIN,SD,8654 PRIVATE ST,57221
 customers,59f307eb1f0d6766995d2f36,MEREPOINT,Carlton,Warren,Mark,-70.470703,44.408078,customer_key_8879,male,49,CUMBERLAND,ME,9833 HYDE PARK BLVD,4053
 customers,59f307eb1f0d6766995d2f37,SAINT JOHNSBURY CENTER,Ines,Ferguson,Maryann,-71.972088,44.503403,customer_key_8880,female,30,CALEDONIA,VT,7062 BEVERLY AVE,5863
 customers,59f307eb1f0d6766995d2f38,DIXON SPRINGS,Christopher,Moss,Roy,-86.037379,36.358212,customer_key_8881,male,31,SMITH,TN,5980 WATERSIDE DR,37057
 customers,59f307eb1f0d6766995d2f39,LAS VEGAS,Anh,Brandt,Margaret,-115.367158,36.310827,customer_key_8882,female,21,CLARK,NV,197 OLCOTT AVE,89120
 customers,59f307eb1f0d6766995d2f3a,GLENDALE,Pablo,Lara,Samuel,-112.18717,33.276539,customer_key_8883,male,59,MARICOPA,AZ,1083 HAMLIN BLVD,85313
 customers,59f307eb1f0d6766995d2f3b,BLUEFIELD,Theola,Klein,Margaret,-81.160066,37.332725,customer_key_8884,female,38,MERCER,WV,9479 BISHOP ST,24701
 customers,59f307eb1f0d6766995d2f3c,INDEPENDENCE,Jerome,Maldonado,Roy,-94.409828,39.107798,customer_key_8885,male,54,JACKSON,MO,7778 89TH ST,64050
 customers,59f307eb1f0d6766995d2f3d,LANARK,Tamika,Mooney,Linda,-89.814738,42.078942,customer_key_8886,female,30,CARROLL,IL,882 STRATFORD PL,61046
 customers,59f307eb1f0d6766995d2f3e,DEKALB,Hal,Moses,Joseph,-88.79101,41.816826,customer_key_8887,male,49,DE KALB,IL,9030 GREEN ST,60115
 customers,59f307eb1f0d6766995d2f3f,NEW RIVER,Katy,Huang,Dianne,-80.608056,37.096403,customer_key_8888,female,61,PULASKI,VA,2400 I57 EXPY,24129
 customers,59f307eb1f0d6766995d2f40,GRAND FORKS,Nicki,Lawson,Susan,-97.301297,47.892243,customer_key_8889,female,82,GRAND FORKS,ND,9582 REDWOOD DR,58203
 customers,59f307eb1f0d6766995d2f41,UNION,Sherika,Logan,Suzanne,-123.074952,47.336838,customer_key_8890,female,42,MASON,WA,1676 129TH PL,98592
 customers,59f307eb1f0d6766995d2f42,SMITHFIELD,Jeromy,Moreno,Christopher,-71.497804,41.853899,customer_key_8891,male,49,PROVIDENCE,RI,9518 BRAYTON ST,2917
 customers,59f307eb1f0d6766995d2f43,MARION,Luis,Perkins,Arthur,-91.573963,42.056938,customer_key_8892,male,49,LINN,IA,1142 CALUMET RIVER,52302
 customers,59f307eb1f0d6766995d2f44,TETERBORO,Lanny,Baird,Gary,-74.055584,40.863954,customer_key_8893,male,62,BERGEN,NJ,5194 LOTHAIR AVE,7608
 customers,59f307eb1f0d6766995d2f45,EDGEFIELD,Sammy,Huber,Carl,-81.987524,33.767808,customer_key_8894,male,20,EDGEFIELD,SC,573 ALTGELD ST,29824
 customers,59f307eb1f0d6766995d2f46,HARTFORD,Arlie,Miles,Timothy,-72.718832,41.791776,customer_key_8895,male,26,HARTFORD,CT,2036 STEVENSON KING DR XR,6180
 customers,59f307eb1f0d6766995d2f47,SICKLERVILLE,Carlton,Trevino,Mark,-74.970462,39.747558,customer_key_8896,male,23,CAMDEN,NJ,7900 GOETHE ST,8081
 customers,59f307eb1f0d6766995d2f48,HARTVILLE,Enoch,Greene,Charles,-104.722426,42.321218,customer_key_8897,male,40,PLATTE,WY,6743 CLARK ST,82215
 customers,59f307eb1f0d6766995d2f49,SAINT PETERSBURG,Cindi,Mora,Georgia,-82.726422,27.757005,customer_key_8898,female,58,PINELLAS,FL,1515 WELLINGTON AVE,33707
 customers,59f307eb1f0d6766995d2f4a,JONESBORO,Ingrid,Rivera,Patricia,-89.266574,37.422793,customer_key_8899,female,58,UNION,IL,9120 TORRENCE AVE,62952
 customers,59f307eb1f0d6766995d2f4b,HUMPHREY,Joseph,Rubio,Nathan,-97.487407,41.690226,customer_key_8900,male,26,PLATTE,NE,5632 NORMAL PKWY,68642
 customers,59f307eb1f0d6766995d2f4c,MADISON,Annamaria,Banks,Lynette,-89.313327,43.063103,customer_key_8901,female,80,DANE,WI,5326 CLARK ST,53716
 customers,59f307eb1f0d6766995d2f4d,FORT WALTON BEACH,Roberto,Pugh,Howard,-86.628607,30.42057,customer_key_8902,male,33,OKALOOSA,FL,2059 38TH ST,32548
 customers,59f307eb1f0d6766995d2f4e,RIVERBANK,Saundra,Vincent,Betty,-120.865061,37.69222,customer_key_8903,female,22,STANISLAUS,CA,4441 KEMPER PL,95367
 customers,59f307eb1f0d6766995d2f4f,LAS VEGAS,Ermelinda,Baldwin,Ruth,-115.261939,36.317804,customer_key_8904,female,49,CLARK,NV,6442 COAST GUARD DR,89143
 customers,59f307eb1f0d6766995d2f50,BOWERSVILLE,Gerry,Rangel,Lee,-83.715323,39.575597,customer_key_8905,male,32,GREENE,OH,3707 MOFFAT ST,45307
 customers,59f307eb1f0d6766995d2f51,WEST PAWLET,Wilburn,Hogan,Christopher,-73.224211,43.360006,customer_key_8906,male,31,RUTLAND,VT,2568 MCFETRIDGE DR,5775
 customers,59f307eb1f0d6766995d2f52,LA JARA,Marketta,Cardenas,Maryann,-106.957116,36.13338,customer_key_8907,female,34,SANDOVAL,NM,2679 CHASE AVE,87027
 customers,59f307eb1f0d6766995d2f53,LANSFORD,Sean,Yang,David,-101.297326,48.634598,customer_key_8908,male,29,BOTTINEAU,ND,8327 EAST DRIVE OF OAKLEY AVE,58750
 customers,59f307eb1f0d6766995d2f54,VIOLA,Eulalia,Bryan,Theresa,-91.93942,36.392508,customer_key_8909,female,22,FULTON,AR,6811 42ND PL,72583
 customers,59f307eb1f0d6766995d2f55,MANNSVILLE,Jimmie,Fowler,Daniel,-85.198031,37.360392,customer_key_8910,male,38,TAYLOR,KY,9281 MOZART ST,42758
 customers,59f307eb1f0d6766995d2f56,WATAUGA,Rosalee,Delacruz,Renee,-82.266921,36.384473,customer_key_8911,female,32,CARTER,TN,4054 I55 CICERO AV XR,37694
 customers,59f307eb1f0d6766995d2f57,WILKES BARRE,Rachelle,Conley,Betty,-75.880146,41.272248,customer_key_8912,female,46,LUZERNE,PA,9474 GREEN BAY AVE,18761
 customers,59f307eb1f0d6766995d2f58,LIMESTONE,Isiah,Lara,Dale,-67.851979,46.906749,customer_key_8913,male,44,AROOSTOOK,ME,4436 ADMINISTRATION DR,4750
 customers,59f307eb1f0d6766995d2f59,GILA BEND,Eldora,Cortez,Helen,-112.18717,33.276539,customer_key_8914,female,53,MARICOPA,AZ,9472 59TH ST,85337
 customers,59f307eb1f0d6766995d2f5a,DE WITT,Shad,Berry,Dale,-91.414442,34.2746,customer_key_8915,male,50,ARKANSAS,AR,2507 JONES ST,72042
 customers,59f307eb1f0d6766995d2f5b,SPIRIT LAKE,Irvin,Gillespie,David,-116.811536,47.944549,customer_key_8916,male,46,KOOTENAI,ID,9851 KENNEDY HARLEM AV ER,83869
 customers,59f307eb1f0d6766995d2f5c,TIVERTON,Miguelina,Gonzales,Renee,-71.175183,41.61018,customer_key_8917,female,57,NEWPORT,RI,3246 I55 DAMEN AV XR,2878
 customers,59f307eb1f0d6766995d2f5d,LONG GREEN,Darell,Ware,Arthur,-76.592139,39.438964,customer_key_8918,male,25,BALTIMORE,MD,2878 SPRINGFIELD AVE,21092
 customers,59f307eb1f0d6766995d2f5e,HOULKA,Mary,King,Roy,-88.996107,34.013571,customer_key_8919,male,29,CHICKASAW,MS,2536 LEONA AVE,38850
 customers,59f307eb1f0d6766995d2f5f,MELLWOOD,Julio,Shannon,Andrew,-90.936604,34.25968,customer_key_8920,male,28,PHILLIPS,AR,1253 KEDVALE AVE,72367
 customers,59f307eb1f0d6766995d2f60,MAMMOTH,Rudy,Palmer,Howard,-81.554655,38.296818,customer_key_8921,male,29,KANAWHA,WV,6601 WAYMAN ST,25132
 customers,59f307eb1f0d6766995d2f61,CLAYMONT,Robin,Ball,George,-75.45814,39.80379,customer_key_8922,male,24,NEW CASTLE,DE,643 EISENHOWER EXPY,19703
 customers,59f307eb1f0d6766995d2f62,RUDY,Joanie,James,Alice,-94.291296,35.546818,customer_key_8923,female,40,CRAWFORD,AR,6371 FARRAGUT DR,72952
 customers,59f307eb1f0d6766995d2f63,MIDLAND,Luella,Garner,Kathleen,-121.870983,42.128418,customer_key_8924,female,89,KLAMATH,OR,3836 66TH ST,97634
 customers,59f307eb1f0d6766995d2f64,GRENLOCH,Santa,Downs,Cheryl,-75.060114,39.77875,customer_key_8925,female,44,GLOUCESTER,NJ,4572 NORTH PARK AVE,8032
 customers,59f307eb1f0d6766995d2f65,MENTCLE,Margeret,Buckley,Judy,-78.887009,40.620066,customer_key_8926,female,51,INDIANA,PA,9134 MIDWAY AIRPORT LOWER CICERO AVE XR,15761
 customers,59f307eb1f0d6766995d2f66,WEST MILLBURY,Damion,Woodward,Scott,-71.896868,42.364807,customer_key_8927,male,30,WORCESTER,MA,1260 32ND ST,1586
